cycle,group,stage,groupName,stageName,population,Dgeneral,DProgExits,DProgEntries,D Treatment,SWIDU dynamics,Scr,CompositePartnerships,Infectiousness
29,2,3,SW Women,Med,11687.518,-1638.2356,-1170.1683,2757.71,0,36.528793,0.0992454,48.719997,0.09
29,2,4,SW Women,Late,3594.9045,-685.13007,-360.5948,1170.1683,-147.30486,11.818128,0.05551282,48.719997,0.16
29,2,5,SW Women,Adv,707.6672,-170.59645,-177.70464,360.5948,-17.851767,2.4067154,0.034604736,48.719997,0.5
29,2,6,SW Women,AIDS,642.206,-171.71553,-0,177.70464,-14.11817,2.3518872,0.031539846,48.719997,0.5
29,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
29,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
29,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
29,2,10,SW Women,Late Tx,1313.3276,-92.37912,-65.985085,0,147.30486,4.6853666,0.0010417587,48.719997,0.008000001
29,2,11,SW Women,Adv Tx,702.149,-56.605312,-35.378323,65.985085,17.851767,2.7293744,0.0016909475,48.719997,0.025000006
29,2,12,SW Women,AIDS Tx,714.6091,-69.46775,-0,35.378323,14.11817,3.340848,0.0015309154,48.719997,0.025000006
29,3,0,MSM,Uninfected,814541.8,7814.086,-8701.034,0,0,0,0,1.677,0
29,3,1,MSM,Acute,8370.551,-330.48352,-8262.088,8701.034,0,0,0.0037677262,1.677,0.16
29,3,2,MSM,Early,23683.066,-2102.8608,-5841.28,8262.088,0,0,0.0053275498,1.677,0.08
29,3,3,MSM,Med,23298.521,-3215.8076,-2297.0056,5841.28,0,0,0.005892154,1.677,0.09
29,3,4,MSM,Late,6713.6343,-1256.8782,-661.51483,2297.0056,-280.1267,0,0.003016679,1.677,0.16
29,3,5,MSM,Adv,1252.018,-295.9353,-308.26593,661.51483,-38.359406,0,0.0017572157,1.677,0.5
29,3,6,MSM,AIDS,1006.4517,-262.76358,-0,308.26593,-30.61135,0,0.0014130544,1.677,0.5
29,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
29,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
29,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
29,3,10,MSM,Late Tx,2062.3281,-141.766,-101.26144,0,280.1267,0,4.6177847e-05,1.677,0.008000001
29,3,11,MSM,Adv Tx,950.2444,-74.54009,-46.587563,101.26144,38.359406,0,6.639106e-05,1.677,0.025000006
29,3,12,MSM,AIDS Tx,763.793,-72.07342,-0,46.587563,30.61135,0,5.4058146e-05,1.677,0.025000006
29,4,0,IDU,Uninfected,30329.29,4653.018,-6243.0874,0,0,1653.0354,0,3.69,0
29,4,1,IDU,Acute,5897.8623,-353.59506,-5893.251,6243.0874,0,8.370228,0.058372483,3.69,0.16
29,4,2,IDU,Early,16445.352,-1809.2671,-4111.9707,5893.251,0,25.455622,0.13774163,3.69,0.08
29,4,3,IDU,Med,15979.113,-2559.7844,-1599.8652,4111.9707,0,28.139381,0.13704042,3.69,0.09
29,4,4,IDU,Late,4574.1587,-961.77985,-457.9904,1599.8652,-194.7842,8.944247,0.045363814,3.69,0.16
29,4,5,IDU,Adv,848.65845,-220.77972,-212.28821,457.9904,-27.215353,1.798511,0.013934407,3.69,0.5
29,4,6,IDU,AIDS,671.63806,-191.16061,-0,212.28821,-21.909683,1.6811395,0.011006676,3.69,0.5
29,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
29,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
29,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
29,4,10,IDU,Late Tx,1375.0795,-123.15958,-68.42199,0,194.7842,3.4371357,0.0048921686,3.69,0.008000001
29,4,11,IDU,Adv Tx,615.7341,-60.969154,-30.484577,68.42199,27.215353,1.8589535,0.0023779422,3.69,0.025000006
29,4,12,IDU,AIDS Tx,465.87836,-53.48544,-0,30.484577,21.909683,1.8787854,0.0018139646,3.69,0.025000006
30,0,0,Gen Pop Men,Uninfected,1.6238353e+07,162275.94,-123635.93,0,0,-806.3864,0,1.0949999,0
30,0,1,Gen Pop Men,Acute,118854.1,-4776.5615,-119414.04,123635.93,0,-5.262958,0.0023409652,1.0949999,0.16
30,0,2,Gen Pop Men,Early,355506.84,-32196.646,-89435.125,119414.04,0,-15.913582,0.003483549,1.0949999,0.08
30,0,3,Gen Pop Men,Med,383973.56,-54260.3,-38757.355,89435.125,0,-17.461184,0.004194371,1.0949999,0.09
30,0,4,Gen Pop Men,Late,120150.35,-23104.111,-12160.059,38757.355,-4937.884,-5.53113,0.0023113126,1.0949999,0.16
30,0,5,Gen Pop Men,Adv,23896.096,-5812.8926,-6055.096,12160.059,-615.2495,-1.1091801,0.001429428,1.0949999,0.5
30,0,6,Gen Pop Men,AIDS,21678.436,-5836.9897,-0,6055.096,-565.0274,-1.0207223,0.0013122333,1.0949999,0.5
30,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
30,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
30,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
30,0,10,Gen Pop Men,Late Tx,45139.29,-3198.0078,-2284.2913,0,4937.884,-2.1192818,4.277441e-05,1.0949999,0.008000001
30,0,11,Gen Pop Men,Adv Tx,23631.21,-1906.4633,-1191.5396,2284.2913,615.2495,-1.1176515,7.2441086e-05,1.0949999,0.025000006
30,0,12,Gen Pop Men,AIDS Tx,21169.3,-2037.9075,-0,1191.5396,565.0274,-1.0166774,7.6131415e-05,1.0949999,0.025000006
30,1,0,Gen Pop Women,Uninfected,1.7100484e+07,128526.625,-66385.516,0,0,-5910.0273,0,1.0949999,0
30,1,1,Gen Pop Women,Acute,63796.61,-2575.8887,-64397.22,66385.516,0,-13.016168,0.0011749387,1.0949999,0.16
30,1,2,Gen Pop Women,Early,193629.3,-17628.072,-48966.867,64397.22,0,-40.45439,0.001759878,1.0949999,0.08
30,1,3,Gen Pop Women,Med,213211.11,-30263.986,-21617.133,48966.867,0,-45.9618,0.0021448636,1.0949999,0.09
30,1,4,Gen Pop Women,Late,67408.8,-12997.993,-6841.0493,21617.133,-2764.9658,-14.819189,0.0011963061,1.0949999,0.16
30,1,5,Gen Pop Women,Adv,13521.765,-3295.491,-3432.803,6841.0493,-319.19092,-3.0112967,0.00074460526,1.0949999,0.5
30,1,6,Gen Pop Women,AIDS,12737.666,-3440.5654,-0,3432.803,-234.91971,-2.9184794,0.000677123,1.0949999,0.5
30,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
30,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
30,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
30,1,10,Gen Pop Women,Late Tx,25834.787,-1835.5651,-1311.1179,0,2764.9658,-5.8532543,2.2471095e-05,1.0949999,0.008000001
30,1,11,Gen Pop Women,Adv Tx,14411.404,-1175.5829,-734.7394,1311.1179,319.19092,-3.3693314,3.6627895e-05,1.0949999,0.025000006
30,1,12,Gen Pop Women,AIDS Tx,15961.278,-1574.1257,-0,734.7394,234.91971,-3.9989116,3.2969758e-05,1.0949999,0.025000006
30,2,0,SW Women,Uninfected,22119.354,-872.8173,-3886.987,0,0,5058.7246,0,48.719997,0
30,2,1,SW Women,Acute,3747.4255,-149.53477,-3738.3694,3886.987,0,9.973243,0.053731985,48.719997,0.16
30,2,2,SW Women,Early,11057.472,-993.81116,-2760.5864,3738.3694,0,31.154379,0.08048512,48.719997,0.08
30,2,3,SW Women,Med,11678.732,-1636.2524,-1168.7518,2760.5864,0,35.632607,0.09809665,48.719997,0.09
30,2,4,SW Women,Late,3585.7578,-683.03186,-359.49045,1168.7518,-146.91203,11.535889,0.054715853,48.719997,0.16
30,2,5,SW Women,Adv,704.92126,-169.84013,-176.9168,359.49045,-17.829634,2.350196,0.03405717,48.719997,0.5
30,2,6,SW Women,AIDS,636.9826,-170.18459,-0,176.9168,-14.245075,2.2894652,0.030972097,48.719997,0.5
30,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
30,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
30,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
30,2,10,SW Women,Late Tx,1307.2238,-91.93294,-65.66638,0,146.91203,4.583389,0.0010278483,48.719997,0.008000001
30,2,11,SW Women,Adv Tx,697.0187,-56.171917,-35.10745,65.66638,17.829634,2.6530638,0.0016754678,48.719997,0.025000006
30,2,12,SW Women,AIDS Tx,699.2581,-67.88786,-0,35.10745,14.245075,3.1844008,0.0015081984,48.719997,0.025000006
30,3,0,MSM,Uninfected,813661.06,7933.16,-8813.911,0,0,0,0,1.677,0
30,3,1,MSM,Acute,8479.089,-334.82202,-8370.551,8813.911,0,0,0.0038169245,1.677,0.16
30,3,2,MSM,Early,24001.375,-2131.476,-5920.7666,8370.551,0,0,0.0053996732,1.677,0.08
30,3,3,MSM,Med,23627.643,-3261.793,-2329.8523,5920.7666,0,0,0.005975998,1.677,0.09
30,3,4,MSM,Late,6812.409,-1275.5905,-671.36346,2329.8523,-284.12354,0,0.0030613798,1.677,0.16
30,3,5,MSM,Adv,1271.0479,-300.4843,-313.0045,671.36346,-38.844788,0,0.0017841038,1.677,0.5
30,3,6,MSM,AIDS,1021.51874,-266.7097,-0,313.0045,-31.22776,0,0.0014341761,1.677,0.5
30,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
30,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
30,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
30,3,10,MSM,Late Tx,2098.9722,-144.36298,-103.11641,0,284.12354,0,4.702052e-05,1.677,0.008000001
30,3,11,MSM,Adv Tx,968.6738,-76.01955,-47.51222,103.11641,38.844788,0,6.77041e-05,1.677,0.025000006
30,3,12,MSM,AIDS Tx,769.97266,-72.56033,-0,47.51222,31.22776,0,5.4419605e-05,1.677,0.025000006
30,4,0,IDU,Uninfected,30400.027,4662.6157,-6249.5664,0,0,1657.6892,0,3.69,0
30,4,1,IDU,Acute,5904.0005,-353.87177,-5897.8623,6249.5664,0,8.305883,0.058377586,3.69,0.16
30,4,2,IDU,Early,16448.102,-1808.9886,-4111.338,5897.8623,0,25.213594,0.13762479,3.69,0.08
30,4,3,IDU,Med,15963.672,-2556.658,-1597.9114,4111.338,0,27.790375,0.13677797,3.69,0.09
30,4,4,IDU,Late,4568.5645,-960.57336,-457.41586,1597.9114,-194.33095,8.81443,0.045275446,3.69,0.16
30,4,5,IDU,Adv,847.9892,-220.65118,-212.16461,457.41586,-27.03957,1.7702811,0.013916621,3.69,0.5
30,4,6,IDU,AIDS,672.10065,-191.41684,-0,212.16461,-21.934946,1.6497364,0.011013774,3.69,0.5
30,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
30,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
30,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
30,4,10,IDU,Late Tx,1380.2885,-123.75716,-68.753975,0,194.33095,3.3891473,0.004912492,3.69,0.008000001
30,4,11,IDU,Adv Tx,621.0014,-61.573406,-30.786703,68.753975,27.03957,1.8339188,0.0023998416,3.69,0.025000006
30,4,12,IDU,AIDS Tx,466.8552,-53.57601,-0,30.786703,21.934946,1.8311882,0.0018157746,3.69,0.025000006
31,0,0,Gen Pop Men,Uninfected,1.6276914e+07,162481,-123112.17,0,0,-808.2696,0,1.0949999,0
31,0,1,Gen Pop Men,Acute,118352.77,-4754.164,-118854.1,123112.17,0,-5.2342253,0.0023346352,1.0949999,0.16
31,0,2,Gen Pop Men,Early,353472.8,-31995.617,-88876.71,118854.1,0,-15.801569,0.0034691985,1.0949999,0.08
31,0,3,Gen Pop Men,Med,380679.34,-53756.3,-38397.355,88876.71,0,-17.283037,0.00416757,1.0949999,0.09
31,0,4,Gen Pop Men,Late,118819.61,-22828.566,-12015.035,38397.355,-4879.035,-5.4592896,0.00229281,1.0949999,0.16
31,0,5,Gen Pop Men,Adv,23596.926,-5735.063,-5974.024,12015.035,-604.02454,-1.0930461,0.0014163244,1.0949999,0.5
31,0,6,Gen Pop Men,AIDS,21351.982,-5744.785,-0,5974.024,-554.6892,-1.0032697,0.0012947647,1.0949999,0.5
31,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
31,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
31,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
31,0,10,Gen Pop Men,Late Tx,44599.52,-3159.7502,-2256.9646,0,4879.035,-2.0913298,4.236348e-05,1.0949999,0.008000001
31,0,11,Gen Pop Men,Adv Tx,23419.035,-1890.4968,-1181.5605,2256.9646,604.02454,-1.1070404,7.150471e-05,1.0949999,0.025000006
31,0,12,Gen Pop Men,AIDS Tx,20893.465,-2011.0835,-0,1181.5605,554.6892,-1.0024424,7.396473e-05,1.0949999,0.025000006
31,1,0,Gen Pop Women,Uninfected,1.7156742e+07,127995.75,-65808.83,0,0,-5928.9595,0,1.0949999,0
31,1,1,Gen Pop Women,Acute,63244.18,-2551.8643,-63796.61,65808.83,0,-12.78313,0.001166292,1.0949999,0.16
31,1,2,Gen Pop Women,Early,191552.31,-17426.637,-48407.324,63796.61,0,-39.633133,0.0017441977,1.0949999,0.08
31,1,3,Gen Pop Women,Med,210402.83,-29849.555,-21321.111,48407.324,0,-44.94815,0.0021192413,1.0949999,0.09
31,1,4,Gen Pop Women,Late,66442.3,-12807.671,-6740.88,21321.111,-2724.5703,-14.491628,0.0011788689,1.0949999,0.16
31,1,5,Gen Pop Women,Adv,13318.231,-3245.2236,-3380.4412,6740.88,-315.80313,-2.944875,0.0007326659,1.0949999,0.5
31,1,6,Gen Pop Women,AIDS,12501.929,-3375.4812,-0,3380.4412,-237.85135,-2.845564,0.0006646404,1.0949999,0.5
31,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
31,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
31,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
31,1,10,Gen Pop Women,Late Tx,25453.451,-1808.435,-1291.7394,0,2724.5703,-5.732708,2.2142754e-05,1.0949999,0.008000001
31,1,11,Gen Pop Women,Adv Tx,14142.182,-1152.9124,-720.57025,1291.7394,315.80313,-3.282815,3.622376e-05,1.0949999,0.025000006
31,1,12,Gen Pop Women,AIDS Tx,15399.555,-1516.3214,-0,720.57025,237.85135,-3.824297,3.2448526e-05,1.0949999,0.025000006
31,2,0,SW Women,Uninfected,22412.16,-884.7741,-3897.2673,0,0,5074.847,0,48.719997,0
31,2,1,SW Women,Acute,3757.1409,-149.89702,-3747.4255,3897.2673,0,9.770419,0.05339284,48.719997,0.16
31,2,2,SW Women,Early,11075.802,-995.1725,-2764.368,3747.4255,0,30.445112,0.079852186,48.719997,0.08
31,2,3,SW Women,Med,11674.971,-1635.0226,-1167.8733,2764.368,0,34.766506,0.09702702,48.719997,0.09
31,2,4,SW Women,Late,3578.4124,-681.29395,-358.57578,1167.8733,-146.6073,11.2582445,0.05397515,48.719997,0.16
31,2,5,SW Women,Adv,702.5592,-169.1811,-176.23032,358.57578,-17.820597,2.2942264,0.033546392,48.719997,0.5
31,2,6,SW Women,AIDS,632.2737,-168.80038,-0,176.23032,-14.367678,2.2288437,0.03043314,48.719997,0.5
31,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
31,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
31,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
31,2,10,SW Women,Late Tx,1301.4465,-91.50566,-65.36119,0,146.6073,4.482377,0.0010138965,48.719997,0.008000001
31,2,11,SW Women,Adv Tx,692.1689,-55.761494,-34.850933,65.36119,17.820597,2.580875,0.0016587273,48.719997,0.025000006
31,2,12,SW Women,AIDS Tx,685.08746,-66.42952,-0,34.850933,14.367678,3.0402389,0.0014859202,48.719997,0.025000006
31,3,0,MSM,Uninfected,812788.56,8054.3125,-8926.828,0,0,0,0,1.677,0
31,3,1,MSM,Acute,8587.665,-339.16354,-8479.089,8926.828,0,0,0.003866113,1.677,0.16
31,3,2,MSM,Early,24319.996,-2160.1238,-6000.3438,8479.089,0,0,0.0054718163,1.677,0.08
31,3,3,MSM,Med,23957.352,-3307.8699,-2362.7644,6000.3438,0,0,0.00605994,1.677,0.09
31,3,4,MSM,Late,6911.4287,-1294.3578,-681.2409,2362.7644,-288.14615,0,0.0031061764,1.677,0.16
31,3,5,MSM,Adv,1290.1398,-305.05148,-317.76196,681.2409,-39.33555,0,0.0018110787,1.677,0.5
31,3,6,MSM,AIDS,1036.7516,-270.70245,-0,317.76196,-31.826622,0,0.0014555319,1.677,0.5
31,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
31,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
31,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
31,3,10,MSM,Late Tx,2135.2417,-146.92805,-104.94861,0,288.14615,0,4.7852227e-05,1.677,0.008000001
31,3,11,MSM,Adv Tx,987.0304,-77.493904,-48.433693,104.94861,39.33555,0,6.901176e-05,1.677,0.025000006
31,3,12,MSM,AIDS Tx,777.0856,-73.1474,-0,48.433693,31.826622,0,5.4855576e-05,1.677,0.025000006
31,4,0,IDU,Uninfected,30477.021,4672.119,-6257.5063,0,0,1662.3818,0,3.69,0
31,4,1,IDU,Acute,5911.513,-354.24005,-5904.0005,6257.5063,0,8.246935,0.058385525,3.69,0.16
31,4,2,IDU,Early,16455.775,-1809.2911,-4112.0254,5904.0005,0,24.98959,0.1375234,3.69,0.08
31,4,3,IDU,Med,15952.607,-2554.1875,-1596.3672,4112.0254,0,27.464682,0.13652232,3.69,0.09
31,4,4,IDU,Late,4563.448,-959.39856,-456.85645,1596.3672,-193.921,8.692673,0.045179203,3.69,0.16
31,4,5,IDU,Adv,847.2404,-220.47719,-211.9973,456.85645,-26.874424,1.7436947,0.013893079,3.69,0.5
31,4,6,IDU,AIDS,672.2356,-191.54868,-0,211.9973,-21.933655,1.6199899,0.0110114,3.69,0.5
31,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
31,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
31,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
31,4,10,IDU,Late Tx,1384.3108,-124.22597,-69.01443,0,193.921,3.3416605,0.0049266443,3.69,0.008000001
31,4,11,IDU,Adv Tx,625.549,-62.10014,-31.05007,69.01443,26.874424,1.8089805,0.0024181837,3.69,0.025000006
31,4,12,IDU,AIDS Tx,467.93707,-53.688347,-0,31.05007,21.933655,1.7865006,0.0018179374,3.69,0.025000006
32,0,0,Gen Pop Men,Uninfected,1.631616e+07,162702.69,-122646.74,0,0,-810.1885,0,1.0949999,0
32,0,1,Gen Pop Men,Acute,117907.42,-4734.111,-118352.77,122646.74,0,-5.2082567,0.0023289556,1.0949999,0.16
32,0,2,Gen Pop Men,Early,351629.12,-31812.555,-88368.2,118352.77,0,-15.698946,0.003456206,1.0949999,0.08
32,0,3,Gen Pop Men,Med,377667.38,-53295.11,-38067.934,88368.2,0,-17.119654,0.004142731,1.0949999,0.09
32,0,4,Gen Pop Men,Late,117598.47,-22575.725,-11881.961,38067.934,-4825.992,-5.393367,0.0022753933,1.0949999,0.16
32,0,5,Gen Pop Men,Adv,23320.943,-5663.262,-5899.2314,11881.961,-594.3704,-1.0781775,0.0014039032,1.0949999,0.5
32,0,6,Gen Pop Men,AIDS,21046.69,-5658.275,-0,5899.2314,-545.2625,-0.9869308,0.0012783064,1.0949999,0.5
32,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
32,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
32,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
32,0,10,Gen Pop Men,Late Tx,44071.504,-3121.9663,-2229.976,0,4825.992,-2.0638587,4.1961724e-05,1.0949999,0.008000001
32,0,11,Gen Pop Men,Adv Tx,23197.81,-1873.5228,-1170.9518,2229.976,594.3704,-1.0958859,7.0608745e-05,1.0949999,0.025000006
32,0,12,Gen Pop Men,AIDS Tx,20623.81,-1984.8792,-0,1170.9518,545.2625,-0.98852074,7.195717e-05,1.0949999,0.025000006
32,1,0,Gen Pop Women,Uninfected,1.7213024e+07,127509.56,-65279.29,0,0,-5947.9155,0,1.0949999,0
32,1,1,Gen Pop Women,Acute,62736.957,-2529.767,-63244.18,65279.29,0,-12.565267,0.0011582307,1.0949999,0.16
32,1,2,Gen Pop Women,Early,189629.84,-17239.709,-47888.08,63244.18,0,-38.860138,0.001729527,1.0949999,0.08
32,1,3,Gen Pop Women,Med,207750.25,-29456.396,-21040.283,47888.08,0,-43.974987,0.0020953768,1.0949999,0.09
32,1,4,Gen Pop Women,Late,65514.363,-12624.036,-6644.23,21040.283,-2685.7788,-14.17187,0.0011626598,1.0949999,0.16
32,1,5,Gen Pop Women,Adv,13121.291,-3196.3757,-3329.5579,6644.23,-312.35703,-2.879566,0.0007215372,1.0949999,0.5
32,1,6,Gen Pop Women,AIDS,12275.593,-3313.011,-0,3329.5579,-240.10757,-2.7748241,0.0006528622,1.0949999,0.5
32,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
32,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
32,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
32,1,10,Gen Pop Women,Late Tx,25079.203,-1781.7416,-1272.6726,0,2685.7788,-5.6135626,2.1818834e-05,1.0949999,0.008000001
32,1,11,Gen Pop Women,Adv Tx,13885.527,-1131.3745,-707.1091,1272.6726,312.35703,-3.2005754,3.580147e-05,1.0949999,0.025000006
32,1,12,Gen Pop Women,AIDS Tx,14880.15,-1462.9576,-0,707.1091,240.10757,-3.6630878,3.193911e-05,1.0949999,0.025000006
32,2,0,SW Women,Uninfected,22698.541,-896.4864,-3908.125,0,0,5090.9927,0,48.719997,0
32,2,1,SW Women,Acute,3767.4197,-150.28563,-3757.1409,3908.125,0,9.580403,0.053076632,48.719997,0.16
32,2,2,SW Women,Early,11096.946,-996.8222,-2768.9504,3757.1409,0,29.776194,0.07925943,48.719997,0.08
32,2,3,SW Women,Med,11675.861,-1634.4958,-1167.4971,2768.9504,0,33.933426,0.096029975,48.719997,0.09
32,2,4,SW Women,Late,3572.7722,-679.8983,-357.84125,1167.4971,-146.38446,10.986659,0.053285994,48.719997,0.16
32,2,5,SW Women,Adv,700.56177,-168.61421,-175.6398,357.84125,-17.823738,2.2390716,0.03306971,48.719997,0.5
32,2,6,SW Women,AIDS,628.0444,-167.55252,-0,175.6398,-14.486496,2.1698947,0.029923555,48.719997,0.5
32,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
32,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
32,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
32,2,10,SW Women,Late Tx,1296.0398,-91.10126,-65.07233,0,146.38446,4.3824196,0.001000058,48.719997,0.008000001
32,2,11,SW Women,Adv Tx,687.5952,-55.37351,-34.608444,65.07233,17.823738,2.5122328,0.0016410208,48.719997,0.025000006
32,2,12,SW Women,AIDS Tx,672.0062,-65.083305,-0,34.608444,14.486496,2.9071484,0.0014640486,48.719997,0.025000006
32,3,0,MSM,Uninfected,811926.25,8177.416,-9039.745,0,0,0,0,1.677,0
32,3,1,MSM,Acute,8696.238,-343.5066,-8587.665,9039.745,0,0,0.003915267,1.677,0.16
32,3,2,MSM,Early,24638.863,-2188.7998,-6079.999,8587.665,0,0,0.0055439565,1.677,0.08
32,3,3,MSM,Med,24287.586,-3354.0293,-2395.735,6079.999,0,0,0.00614395,1.677,0.09
32,3,4,MSM,Late,7010.659,-1313.1714,-691.1429,2395.735,-292.1904,0,0.0031510415,1.677,0.16
32,3,5,MSM,Adv,1309.283,-309.63354,-322.53494,691.1429,-39.83123,0,0.0018381167,1.677,0.5
32,3,6,MSM,AIDS,1052.137,-274.73917,-0,322.53494,-32.410442,0,0.0014771039,1.677,0.5
32,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
32,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
32,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
32,3,10,MSM,Late Tx,2171.2031,-149.46692,-106.762085,0,292.1904,0,4.8674716e-05,1.677,0.008000001
32,3,11,MSM,Adv Tx,1005.30975,-78.96243,-49.35152,106.762085,39.83123,0,7.031322e-05,1.677,0.025000006
32,3,12,MSM,AIDS Tx,785.0244,-73.82313,-0,49.35152,32.410442,0,5.535735e-05,1.677,0.025000006
32,4,0,IDU,Uninfected,30558.992,4681.6123,-6266.754,0,0,1667.1113,0,3.69,0
32,4,1,IDU,Acute,5920.2563,-354.6908,-5911.513,6266.754,0,8.19312,0.05839555,3.69,0.16
32,4,2,IDU,Early,16467.992,-1810.1353,-4113.944,5911.513,0,24.782888,0.13743629,3.69,0.08
32,4,3,IDU,Med,15946.035,-2552.4172,-1595.2607,4113.944,0,27.161217,0.1362777,3.69,0.09
32,4,4,IDU,Late,4559.054,-958.32416,-456.34482,1595.2607,-193.56464,8.578578,0.045078993,3.69,0.16
32,4,5,IDU,Adv,846.48804,-220.2825,-211.8101,456.34482,-26.723297,1.7186718,0.013865553,3.69,0.5
32,4,6,IDU,AIDS,672.1371,-191.58714,-0,211.8101,-21.913355,1.5918602,0.011001503,3.69,0.5
32,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
32,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
32,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
32,4,10,IDU,Late Tx,1387.367,-124.587975,-69.21554,0,193.56464,3.295002,0.004935569,3.69,0.008000001
32,4,11,IDU,Adv Tx,629.4397,-62.5549,-31.27745,69.21554,26.723297,1.7842284,0.0024332139,3.69,0.025000006
32,4,12,IDU,AIDS Tx,469.05957,-53.812763,-0,31.27745,21.913355,1.7444603,0.0018201468,3.69,0.025000006
33,0,0,Gen Pop Men,Uninfected,1.635605e+07,162939.5,-122236.9,0,0,-812.1409,0,1.0949999,0
33,0,1,Gen Pop Men,Acute,117515.414,-4716.297,-117907.42,122236.9,0,-5.1849403,0.0023238587,1.0949999,0.16
33,0,2,Gen Pop Men,Early,349967.03,-31646.623,-87907.28,117907.42,0,-15.605296,0.0034444565,1.0949999,0.08
33,0,3,Gen Pop Men,Med,374917.5,-52873.434,-37766.74,87907.28,0,-16.969843,0.004119789,1.0949999,0.09
